name,rating,text
Sarti,3,"Went here for lunch. We got the menus and it took 15 minutes for anyone to take our order. We then waited another 20 minutes for bottled beers to be brought to our table, which is far too long. Starter arrived after the main, even though we asked for it to be brought out before. Food was mediocre and we've had a lot better Italian food in Glasgow - how you can serve foccacia burnt on the outside while not properly cooked on the inside is beyond me. Overall a very mediocre experience so won't be back.

Edit: As you can see from their reply, this is their ""perfectly cooked focaccia"". I've had focaccia in lots of places and none of them served it late, burnt, oversalted and proud about it. The one I had can be described in many ways, but delicious is definitely not one of them."
Sarti,5,"What a fantastic find. It's no wonder this restaurant is popular and very busy. The food was incredible, service fantastic and a warm authentic Italian atmosphere. Highly recommended a meal here."
Sarti,4,"Very nice restaurant in Glasgow city centre with friendly staff and delicious food, also has a gigantic selection of wines though I did not try any on this occasion.

I would have happily given 5 stars but when I went to tip the server upon paying, I was very unimpressed to find out that a 12.5% ""gratuity charge"" had been added on the bill without anyone saying."
Sarti,5,"My favourite Italian restaurant in Glasgow. Hands down the best. The food is excellent, great portion sizes, great variety, lovely staff, beautiful interior with lots of amazing produce to buy. The panettone I got for Christmas was sooo delicious!"
Eusebi Deli,5,"Chilled atmosphere with cafe/deli at the front, lovely staff, great food beautifully presented. Varied menu including pizza and pasta options. Pasta on the dearer side at £19 for prawn linguine but I’d say well worth it - quality ingredients and fresh flavours. Pizza also looked amazing with generous toppings."
Eusebi Deli,5,"A nice place with a great atmosphere and wonderful food.

Had the arancini and the cacio e pepe toast and they were delicious.

The atmosphere is great for a dine in and chat and the design of the place is spacious which gives very relaxing outgoing vibes.

The servers however were not in a very good mood that day for some reason. I do not want to judge the service fully as I was there for less than an hour so I will give it a pass as it did not affect my visit as much."
Eusebi Deli,5,"I normally look up places ahead of time for food, but we were hungry and walking back from the Art museum and this Deli appeared. We were just expecting a sandwich, but a table for two was available downstairs. I couldn't decide on what to get, but the tables to either side of us had pizza. And the server said go with the pizza. So I went with the roman sourdough pizza with smoked tomatoes, mozzarella, sausage and honey. It was amazing. Highly recommend. Just wish I had room for some dessert!"
Eusebi Deli,5,"After submitting the final assignment, there is no better way to celebrate than a good meal. Very delicious starter, pizza and drinks. 🍹
I will come here again to try the coffee and desserts :)"
Eusebi Deli,5,"What an amazing place, I have passed it many times but this is the first time I have been there. The food and service were excellent, so this won't be the last time.  Thanks for a lovely lunch. ps the dressing on the salad was awesome. 😀😃"
Malmaison Bar & Grill Glasgow,5,While we were very disappointed with the menu the food we had was excellent and piping hot  The staff were very attentive
Malmaison Bar & Grill Glasgow,5,"Excellent food and service and the building is very cool, loved it."
Malmaison Bar & Grill Glasgow,5,Lovely relaxing place and great prices
Malmaison Bar & Grill Glasgow,5,Thoroughly enjoyed our food. Service was attentive without being overbearing. Lovely surroundings. Highly recommended.
Malmaison Bar & Grill Glasgow,4,Sadly went in expecting the steak offer advertised in the bar only to be told it didn't apply after we ate it. Good service
La Lanterna West End,4,"The La Lanterna brand is held in lofty esteem in Glasgows culinary circles so I had high hopes in trying a fairly affordable lunch deal.

The restaurant itself is quite small and decorated with a simple Mediterranean charm. Bright and airy it feels intimate and upmarket. Location on Great Western Road is a nice compromise between Central and Byres Road.

The food was hearty and flavourful. Rich tomato, fresh and wholesome. At £17.95 for two courses it was good value too.

However, if coming again I would opt for an evening meal as it just felt like it wasn’t in full flow and more going through the motions. The warm up if you will. Missing the X factor of a little buzz or exceptional service to elevate it to a full five star experience on this occasion. Quasi!!!"
La Lanterna West End,5,"Another great meal, every single plate brought out was perfectly set and tasted fantastic. Can't wait to go back again. Staff very professional and lovely."
La Lanterna West End,5,"Was recommended to come here by one of the owners daughters a few years ago- finally made it and what a delight! Squeezed us in on a busy Saturday night and were attentive as friendly. Food is delicious, I love lasagne and this is up there with the best I’ve had!"
La Lanterna West End,5,"Been here twice and both times were 10/10 for the food, service, atmosphere and just everything in general. Definitely my favourite restaurant to dine in the west end. Came today for my 21st birthday and the staff were lovely and very accommodating. The starter, main and dessert I had were total perfection and the drinks were great also, especially the strawberry margarita 🤩"
La Lanterna West End,5,"First time visit and it didn’t disappoint. The restaurant was quiet on a Monday lunchtime. The staff were lovely and took us through the various menus on offer. The food was delicious especially the prawn salad. The wine of the month was very drinkable.
Thanks to Penelope for the great service."
Windows Restaurant,5,"It's a great modern European restaurant on the 7th floor of a hotel. You can see Glasgow City from the top. You will be served delicious food and I recommend their wine. On top of that, there is a really nice atmosphere. Enjoy a meal with your partner or a friend!"
Windows Restaurant,5,"The view is very nice, about the same height as the buildings around the restaurant. So you have a nice side view over the city with chimneys, towers, older and more modern buildings.
After chilling outside for a while until sunset on a warm sunny day, we went inside and had dinner. Even though some of the older reviews were not so good, we enjoyed the food very much. The staff was also very nice and accommodating."
Windows Restaurant,5,"The view is just spectacular! If you want to see Glasgow from above, this is a good spot for it! The restaurant has two small terraces where you can sit outside and have a drink. Inside it is very cozy and I liked the atmosphere. Also the staff was very friendly and very attentive, asking several times if we wanted anything else. The food was coming fast, was very nice arranged and totally yummy. Alltogether a really pleasant experience!"
Windows Restaurant,4,"beautiful view from the 7th floors of Windows restaurant, busy place food was good. I would recommend anyone to go and enjoy their lunches and afternoon tea 🍵😊. I would go back again. It's so close to Queen Street station, too."
Windows Restaurant,5,"We enjoyed a lovely Afternoon Tea with Prosecco here, with wonderful views over the Glasgow city centre skyline.
We were served a delicious assortment of sandwiches, brioche rolls, sausage rolls, scones with jam and clotted cream, and a yummy selection of cakes.
We can't wait to go back!"
The Buttery,4,"Good place, beautiful decoration, helpful staffs. Attended the wine dinner event last evening - the foods are all of good quality but not quite impressive. Although it’s an event of wine, I don’t really feel for the wine pairing. A good place if you wanna try traditional Scottish dishes!"
The Buttery,5,"An institution. 150 years old restaurant. Waiting staff, excellent. Menu, good choice , mostly seafood. Quality of presentation and flavour, high. Mother-in-law has been in the restaurant business for fifty years and is very fussy about her fish but absolutely loved her fish main course. Thought there was a little too much potato in the seafood chowder but flavour good. The decor and atmosphere comfortable not stuffy."
The Buttery,5,"Beautiful restaurant, with amazing Scottish food. The scallops were unreal. All the staff were lovely. The ambience was lovely and cosy. The food is such great value for money and great portions. They also gave lots of free bread and butter! and the bread was amazing! It was corn bread and sundried tomato bread when we visited. Wish i lived in Scotland so i could revisit soon!"
The Buttery,5,"Excellent food, excellent service, a must try in Glasgow!

There’s literally nothing to complain about the food or service here! The scallops are the best I have ever had, cooked to perfection and generous portion as well! The sweetcorn purée goes perfectly with the scallops, you must try this dish!!

The five spice duck is super soft and tender, the noodle are a bit salty tho. Highland Venison is delightful as well, the red cabbage in it is so tasty. They do nice cocktails here as well! Even the bread tastes so good here 🤩

The service is absolutely amazing, everyone is so welcoming and friendly, love the decor as well, excellent atmosphere, there’s plenty of seating, highly recommend this place!"
The Buttery,5,Old school dining.  This place is mind-blowingly good. No sneaky service charges and no two hour dining slot. Refreshing to say the least. Food was superb. Nice portion sizes. Cannot fault this place and cannot wait to return. A pleasant surprise.
Zizzi - Glasgow West End,3,"First time at Zizzi’s, but was not the best experience. Some of the items we ordered were great, (like the Truffle & Panceta Carbonara) but some others were quite forgettable (like the Primavera pizza, which was quite dry).

The thing we disliked the most was how long it took for the food to arrive: 4 main courses took almost an hour to arrive, and it was just a pasta dish, a single pizza, a calzone and one final chicken dish.

Overall the food is good but if you’re short on time, maybe look for another one."
Zizzi - Glasgow West End,2,"Had the garlic bread and the pizza primavera. The bread was very good but the pizza was okay at best. On a non-busy night, the wait time was over an hour. Very friendly staff, though."
Zizzi - Glasgow West End,2,"For years we've been happy with Zizzis, then got bored with their menu. The last visit was in Cardiff where we walked out after it took so long to  take our order in a not so busy restaurant.  However, yesterday we managed to order our lunch.

The calamari were good, the mushrooms on bruschetta starters also were acceptable. But just as we expected the mains to arrive  we were, rather late, told, there was no beef chianti ragu. Rush on? Err no, it was only about 12 and the three other tables weren't eating it.

Anyway, when the bolognese replacement arrived it was its usual quality, which I quite like if I'm honest. My mother was Italian, I know my pasta.  However,  The salmon? oh dear the salmon.  I tried it and gave her half my main in the end. I like salt, but my goodness, had I taken my blood pressure after eating it, the Mercury would have shot out and gone into low earth orbit. You can see from the images the carbonara was curdled with small lumps and not creamy. Was it reheated while the ragu replacement was being replaced?  Perhaps we should have rejected it on arrival...  Anyway the close up picture was what wasn't eaten in the end.  They were apologetic and a generous discount added to the bill, but that's it for Zizzis for us now.

We have a discount voucher for the Zizzi clone, Ask, let's see out that pans out next."
Zizzi - Glasgow West End,4,"Went for lunch today, was welcomed by a friendly blonde lady. The part of the restaurant we requested to sit in was unavailable due to the roof having came in which was disappointing however the food made up for that :) beautiful meal and friendly staff. Definitely would recommend 👌"
Zizzi - Glasgow West End,5,"Quite large space restaurant. Pizza was very good。but I like the lasagna most. Good environment. We ordered a pizza , lasagna, a dessert brownie and two glass wines. Around 50pounds.  But students have a discount if you have UNiDAYS."
Six by Nico Byres Road,4,food is very well presented and looks amazing on the serving dishes. we got the funfair menu for 29 quid per person on the dry January special. was worth the money and felt full after the 6 course tasting menu. all staff we came into contact with were all well informed of the menu and very helpful. would recommend.
Six by Nico Byres Road,4,"Amazing food!

Lovely, polite staff.

There were a few niggles with forgetting one of my vegetarian meals and mixing up one of my partner’s dishes.

But this would not stop us from going back!

Be warned they add a 12.5% service charge automatically to your bill."
Six by Nico Byres Road,5,"Staff were excellent as always, but the lady who helped us was so passionate and knowledgeable about the food and the associated wines. Sorry didn't get her name but she was short in height , long dark hair and her nose was peirced , She was one of the best colleagues that have served us in 6ByN and we have visited many a time . Loved her attitude ,manner and demeanor pitched at the right level .

We will be back in March for Hanoi and th3 same branch,  again one of the best ones we have visited ( Edinburgh , Nitshill and Byres )

Menu was great although if I wanted to be ultra critical ( harsh) the pork dish was a little too salty ( for our taste pallet not everyone's) and you need an extra piece of brioch with the parfait ( as I said ultra critical ).
However always a pleasurable experience and really exciting way to present food ."
Six by Nico Byres Road,5,"What a fantastic place?! I am sure plenty has already been written about this chain. It was a sheer delight to have a late evening (9pm) dinner. The restaurant was still full of guests. Fantastic ambience. Lovely, thoroughly thought through decor. Mixed of an old fashioned and modern to me. Great attention to detail. Extremely helpful, attentive, knowledgeable staff members. Those people work sooo hard and efficient. You are not being neglected for more than 30 seconds and at the same time it's all very subtle. Loved the service. Best of the best. The food is remarkable. Perfectly executed. Very small plates of colourful, tasteful, fresh and fragrant food. I chose 6 classic dishes and each one is a tour de force. Matching wines delicious. I WILL BE BACK! love it"
Six by Nico Byres Road,4,This is a tasting menu experience. It was great to try new things and I think it wasn't as expensive as expected. The wait staff are attentive and know alot about the menu. It was the funfair menu when we went. I don't eat fish so was greatful they allowed me to just switch it with the veg option no hassel.
Bar + Block Steakhouse Glasgow,4,"My first time going, o/h had been 3 or 4 times.with friends

The chicken, dear lord the chicken is absolutely beautiful/tender.  I always loved a half roast chicken but so many places stopped selling it.

O/h got the steak.

Others got the ultimate so the chicken, bit of beef, bit of lamb.  Our other guest had lamb.

Gravy pots are really small but can ask for more.  My roast potatoes were really drink but I got more gravy.

Got a side of pigs in blankets and the mushrooms.  So nice.

Water for the table, they didn't sell pepsi max (my fave) but do have diet coke.

We booked.

Toilets are upstairs but they have a disabled downstairs.

Beautiful interior, big, lovely design.

Staff really nice, repeat drinks took a while to come for with the food and it wasn't overly busy but otherwise great and would certainly go back 4.5/5.

They also have a boozy brunch style menu  £30 for drinks (cocktails) and food, think I saw cheesy bites so we will need to check that out sometime."
Bar + Block Steakhouse Glasgow,5,"I was there for my birthday with my dinner with my fiance & we had a couple of cocktails, lovely food & we shared a bottle of fizz, which was really nice. We had great service & the atmosphere was good as well. When we went into Bar + Block restaurant, there was a female singer on & she was really good. I would go back again, but maybe go for lunch during the day. Excellent restaurant & Excellent food."
Bar + Block Steakhouse Glasgow,5,"First time coming here for a meal, and I was very impressed. The food was amazing! The staff were lovely and welcoming too. This restaurant has a chilled family atmosphere and I look forward to returning again in the near future!"
Bar + Block Steakhouse Glasgow,5,"Every time we come to this Bar + Block we have a fantastic meal.
We've always found the staff to be professional, friendly and very helpful.
On this visit, we were greated by Waheed, a really nice guy from Egypt, who was very polite and friendly and likes to call you by your first name if your amenable for him to do so, which was refreshing. He couldn't do enough for us.
We decided to start with 4 small plates for £21. They consisted of  Asian Crispy Beef (Tossed in hoisin, cucumber, spring onions, chilli and coriander), Garlic King Prawns (Cooked over charcoal with plenty of garlic butter, served with stonebaked flatbread), Salt + Pepper Squid (With fresh chilli and parsley, served with garlic mayo) & Beef Burnt Ends (Drizzled with homemade chimichurri). All were really nice, but the Asian Crispy Beef and Salt + Peeper Squid were sensational. We were off to a good start.
We had the 14oz Spiral Cut Angus Ribeye & Bar + Block House Salad with Salmon Fillet for our mains.
With a side of Onion Rings and a Baked Potato.
The Ribeye was absolutely fantastic, it melted in your mouth like butter, The triple cooked chips were really crispy and I loved them. The Chimichurri sauce was on point as well. The Onion rings were super crispy and melted in the mouth also. The salad and Salmon had the perfect balance of salad, dressing and avocado. Along with the Salmon and Baked Potato, was a major hit for my wife. We were full this time and had no room for a pudding. Another great meal at Bar + Block and it was a pleasant experience with Waheed. Looking forward to our next visit."
Bar + Block Steakhouse Glasgow,3,"We decided us spontaneous for this place.
There were almost to no customers, and yet our food came stale, almost cold and tasteless.
We ordered bruschetta as an entre, it was cold, dry and stale flat bread with tomato+old lettuce leaf.
Burger buns were dry and cold. Burger patties were barely luke warm.
The fish was a tiny wrinkly dry piece, barely children's portion, with again stale flat bread.
On the positive side, service was nice and cocktails were ok."
UNALOME by Graeme Cheevers,5,"We had the Six course tasting menu with premium paired wines. I’ve eaten in a lot of Michelin restaurants and Graeme and his team have got it just right. Elegant and stylish setting and superb service, without the stiff over formal atmosphere. It was welcoming and relaxed, the flavours and textures were intelligently combined and paired perfectly with some sublime wines. The staff were well informed and very professional. Quite possibly the best culinarily experience I’ve ever had. Thank you Unalome! You made our valentines night unforgettable."
UNALOME by Graeme Cheevers,5,"Absolutely fabulous restaurant… great local ingredients, seafood is always amazing. The mix of different flavours is smashing, it’s a real treat and in a great venue. Both lunch and evening menus have a great variety and all delicious. The service is easily the best I’ve experienced, the staff are willing to do what they can for you. On this occasion, lunch, we got a matching wine set created for us and a cheese board…. It you’re looking for a treat  this is a must visit."
UNALOME by Graeme Cheevers,5,Went on a Friday night for the tasting menu and wine pairing. Food was borderline faultless with great service and interesting wine pairings. Up there with the best tasting menus/meals I’ve had in 2023!
UNALOME by Graeme Cheevers,5,"My first Michelin experience in Glasgow. I enjoyed everything, especially the foie gras, sea bass and the dessert. They also have amazing bread with creamy butter!

What impresses me most is that they prepared a surprised petit four for me: when chatting I said I came to Glasgow for my first job and it has been just one month. At the end of my meal, staffs came with congratulations!! It’s quite warm and I’m quite grateful for it.

Their foods are of good balance so that you won’t feel too heavy, friendly service and kind staffs, will come back again!"
UNALOME by Graeme Cheevers,4,"I was told they were awarded a Michelin 1-star rating after being open for 8 months, and I’ve been curious about it. However, while the service was good, the food wasn’t; it was rather ordinary. This place failed to impress me, and I see nothing unique on the menu."
Fanny Trollopes,5,"Great service, fantastic food. The rainbow trout with wipped goats cheese was unusual and outstanding. Deserts a great end to a really good meal."
Fanny Trollopes,5,"We had dinner at this lovely place. The waiter was very kind and charismatic, which absolutely contributed to the ambiance in the restaurant. The dishes were of good quality and were ""complex""; a lot of well chosen, special and tasty ingredients. The pricing is fair.
(The pigeon starter is very tasty, I forgot to make a picture)"
Fanny Trollopes,5,Still ranks as one of my favourite restaurants in Glasgow. Top class food and service at affordable prices. A Glasgow must visit.
Fanny Trollopes,5,"AMAZING dinner we had at Fanny Trollopes!

All the seafood was so fresh and cooked to perfection - especially the scallops they did an absolutely fantastic job.

One thing I really love was how starters came in such a generous portion.

Added on edit: All staff were also so so nice and friendly. And that perfected our time there. Really appreciate their hospitality.

It was my first time here but I will surely turn into a regular. Highly recommended!!!"
Fanny Trollopes,5,"Super tasty food and a fun, quirky venue. Staff were great, very friendly. Starters were lovely and big portions! The scallops with black pudding were a favourite. We ended up having the specials for mains - the smoked pork belly and the fish of the day - which were both delicious. Would recommend for a special occasion or just a nice meal out."
The Bay Tree,5,"Really enjoyed my lunch there. Nice wee place, tasty and flavoured food. Hope to visit again to try their aubergine meals 😋"
The Bay Tree,5,"The best Aubergines I ever eaten.
Not sour, tasty, tender and flavored.
Nothing else to say than Amazingly Delicious.
It made my day. Thank you"
The Bay Tree,1,"I ate at this restaurant this evening.I ordered food and said I was allergic to gluten, they reassured me it was not a problem and they would take care of it.
They brought me a plate with aubergine and tortillas, I ate them but then, because I didn't feel well, I asked if the tortillas were gluten-free and they said they had gluten.
It is an incatteable mistake, I am celliac but I do not have a reaction that requires hospitalization, but someone else could have had a severe allergic reaction.
These mistakes should not be tolerated. Without a doubt I will not return to this restaurant."
The Bay Tree,5,Lovely little restaurant .Food was delicious with great choices. Lamb kebab was so tender and beautifully spiced. The Aubergine dip for starter was really interesting and flavourful. Highly recommended
The Bay Tree,5,"Freshly prepared, delicious food at reasonable prices for the West End. The vegetable stew with chicken and cous cous was particularly good. Attentive service from delightful staff. BYOB is a real bonus. We will be back!"
Roastit Bubbly Jocks,5,"Food is fantastic, the menu has a great variety of dishes for everyone, the portions are generous and all reasonably priced.
Been here several times and never disappointed. Staff go above and beyond to ensure customers are happy. Special thanks to Frank & Sean, who were absolute STARS from start to finish helping us celebrate a 70th birthday meal this weekend. Cannot recommend this place enough, ideal place for a light brunch, dinner or a special occasion. 10/10!!! Thanks again."
Roastit Bubbly Jocks,5,"Cant rate Roastit Bubbly Jocks high enough,  Frank and his team provide a great experience in real good food dining. Service, value for money, a unique and warm intimate venue atmosphere, he treats his customers like friends. Thank you, always a  favourite of ours. 👍"
Roastit Bubbly Jocks,5,"Very tasty food at reasonable prices.

We had the 2 course Christmas menu. Chowder was creamy and full of flavour. Chicken with haggis rich, tasty and filling.

Service was excellent and friendly, even though we arrived  30mins after our table time.

Definitely recommended."
Roastit Bubbly Jocks,5,"6 stars if I could.

Definitely recommend 👌 and most definitely going back soon!

We had an early Christmas meal here for a group of 12.

The staff were absolutely brilliant, good fun, and attentive.  Nothing was a problem.

The food was really tasty, delicious, and catered for everyone food preferences and intolerances. Everyone's plates were cleared, which is unusual in a group of 12.

Super food, super night, super staff."
Roastit Bubbly Jocks,5,A rare down to earth jewel and well worth the praise. Had s fabulous dinner on Friday night so had to return Saturday morning to try the breakfast … also fabulous. Thanks!
Porter & Rye,5,"Every bite of food was so good. Ask the staff which cut to try, they won't steer you wrong. They were very attentive and accommodating. Very cool atmos except for the large painting in the center. Definitely ask about it, though."
Porter & Rye,5,"Nice quiet and warm atmosphere, even on Valentine’s Day. Food was stellar, servers very friendly and attentive. Always explaining dishes and gave us a few recommendations for drinks etc. For what you get it’s priced well. It’s like a better Millar & Carter"
Porter & Rye,5,"Great place for dinner. Great atmosphere and great food. The starters or small plates were excellent, much better than what you might expect from a steak restaurant. The pigeon was great and very well cooked. Could easily do small plate tapas style rather than have steak.

The steaks were excellent too and a decent size. Peppercorn sauce was quite creamy, more to my wife’s liking, I like a bit more peppery heat but it was still tasty.

The carrots side was excellent, you could really taste the difference between the different types of carrot.

I thought the brownie was a bit dry and couldn’t really taste the maple or bacon flavours from the menu but it was decent enough. My wife’s baked Alaska was fantastic.

The do great inventive cocktails too.

I would definitely go back for a quality meal in Glasgow."
Porter & Rye,5,"My partner and I visited Porter & Rye on a Wednesday for our second Valentine's Day; we visited other steak restaurants previously but decided to try out Porter & Rye despite the slightly higher costs.

We were seated on the ground floor table, with a view into the kitchen and their meat cabinet. The service was very friendly and quick as can be.

The food was nothing short of spectacular; probably the best steakhouse I'd ever eaten at. I'm a person who swears by a medium rare steak with bare minimum seasoning, but Porter & Rye's sauces took it to a different level. There are a variety of starters, or small plates, to choose from. Beef, pork belly, veggie, venison, pigeon; choose your choice of protein, they'll serve it to you in its tastiest form. We did not get to choose the cut of steak, as we went on the meat-up Wednesday deal, however there was absolutely no complaint on the steak. The sauces were mind-blowing; we ordered the Chimichurri, Macallan & peppercorn sauce, Béarnaise sauce, and Bone marrow & black truffle butter. The most surprising part of this experience is that I did not expect the butter to be any special but I was proven wrong. I'm no wine expert, but whatever red wine we were served, we managed a full bottle of it. Lastly, my partner wanted to end the dinner with a Scottish Coffee; this was not as abhorrent as I thought it would be but it almost wiped me out.

I will definitely revisit Porter & Rye in the future; they are a premium restaurant that serves premium quality food at a premium price (for a damn good reason). If you are a fan of steak nights, I highly recommend visiting on one of their special deal days to get the best value.

Thanks to Porter & Rye, I cannot buy Aldi steaks and cook them myself anymore as I know I'll just be disappointed in myself."
Porter & Rye,5,"My husband and I came here for dinner one night of our honeymoon in Scotland. The waitstaff were so pleasant, and they took the time to make little gestures like complimentary glasses of Prosecco before dinner and a “Congratulations on your honeymoon” display with our dessert.

Our waitress patiently answered all of our questions, and she took the time to talk to the chef when I, as a picky eater, wanted one of the desserts without half of its ingredients, and they figured out how to make a version I could happily eat.

The steak was cooked as we ordered, and my husband enjoyed his drinks. The dessert was good, maybe not great, but we were there for the main meal, and that exceeded what we were looking for."
Bo'Vine Meats & Wines,5,"Excellent presentation & food was delicious
We ordered the pair and blue cheese tart & beetroot starter.
Ox Cheek was so tender, wonderful & and the salmon was delicious for the mains.
Dessert was rice pudding and apple crumble. Yeah!"
Bo'Vine Meats & Wines,1,"Terrible Experience

My team and I visited for our Christmas night out and I can say without hesitation that we had the worst dining experience we have ever had.  I cannot with good conscience allow anyone else to spend their hard earned cash in a restaurant that is trading on a reputation that it clearly can no longer live up to.
A rundown of the evening:

50 minutes for a first drink (the restaurant was empty) and while I appreciate that some of us ordered cocktails, to have only one semi-trained bartender seems ludicrous. Subsequent drinks orders had to be placed by searching for a staff member and waiting an inordinately long time.

When I went to the bar to ask for a red wine glass (I had already asked a waiter but none was forthcoming) I was handed a gin glass and told just use this, it's pretty much the same shape as our red wine glasses!

Staff who were clearly untrained on the bar, waiting tables and also serving food and who very rarely came to tables to check if we needed anything

The first starters (4 bowls of lukewarm soup) arrived after over an hour. After 10 minutes another 4 bowls arrived. After a further 10 minutes, the cold salmon starters arrived. Those who had received their starter first were long finished by the time the salmon arrived.

We had selected our order weeks prior to our visit but had to reselect when we arrived as the menu had changed.

Those who chose sirloin steak diane, dauphinoise potatoes and buttered carrots, received a small fillet steak, fries, a mushroom, tomato and some had a soggy pile of rocket (except the person opposite me who only received a single rocket leaf!) The sauce had clearly been watered down to feed enough people and for some reason there were insufficient sauce boats.

Disjointed service and inconsistency in the contents of the main courses

There was zero atmosphere in the restaurant.

The table behind us eventually left as they had received no food.
The family next to us. who were seated at 8pm, were finally served their food when we left at 10.30pm

The whole experience took so long that we had limited time at the place we had booked and paid to go to after dinner

In all honesty the whole situation became farcical. It reminded me of Fawlty Towers sketch. In all my years of dining out, I have never had an experience quite like it. To take my entire staff out for a Christmas meal to thank them for their work over the year and for them to be treated like this was frankly embarrassing as an employer. As a company to fall so far of the mark, they ought to be ashamed.

The restaurant manager was clearly mortified and the duty manager refused to come and speak to us. When I spoke to the next day's duty manager, he agreed that we should be refunded so we can take our team out somewhere else. I am still waiting to be contacted about this a week later."
Bo'Vine Meats & Wines,4,"My partner and I went for a celebration meal and were broadly very happy with the experience. Both of our starters (smoked salmon and scallops) were excellent and we both enjoyed our steaks, however both felt that they were a grade overcooked relative to what we had ordered. All of the staff were excellent and generally I would highly recommend, but would suggest perhaps being a touch  conservative  in a steak order"
Bo'Vine Meats & Wines,5,Visited tonight 27/01/24 for dinner. Greeted and seated by friendly blonde female. The food was amazing. Steak was cooked to perfection. I liked that they had a good selection on the set menu which was very reasonably priced. Waiting staff couldn't have been more helpful. Will definitely be back. Thanks for a nice dining experience.
Bo'Vine Meats & Wines,5,"Food was amazing, the fillet steak with onion rings were excellent and my partner was very pleased too with the rib eye. The staff were very friendly and made our dining experience one to remember. Prices were a little steep compared to other restaurants but I can't fault the food, presentation or taste as was delicious 😋"
Wolf Italian Street Food Glasgow,3,"Tried this a few times for lunch. Food is ok and quick (if available )but they never seem to have any ready. Pasta is always needing to be made, salmon is never ready and usually ""5 mins"" which turns into 10.

Has potential to be better  but it seems the owner is letting it down. Very bossy and demanding on her staff and service could be better. Staff look like they are being held against their will. Not sure what the story is.

Taste wise it is ok when you compare v cost (city centre pricing)."
Wolf Italian Street Food Glasgow,3,"OK for a quick lunch but... service is lacking . We were bundled together with another order and rushed through the process, so much so we had to ask if we could get some of the toppings.  Great idea but the meat and fish sit looking either dry or swimming in the prep boxes."
Wolf Italian Street Food Glasgow,1,They added a deal to itison to attract new customers then decided to close for “renovations”. Seen all the bad reviews prior to buying the deal but thought it worth the risk at £5 for a meal + drink. Walked all the way up there when I was in glasgow for the day to find them shut. Why agree to offering new customers an itison deal then close during the same time period. I guess the way this place is managed IS just as bad as how the other reviewers say it is
Wolf Italian Street Food Glasgow,1,"Owner doesn’t pay her staff, is quick to substitute ingredients for cheaper lower quality alternatives and is consistently rude to customers/staff while walking around the store with bare feet even in food prep areas. I would not recommend this restaurant as the food is overpriced and quality is lacking."
Wolf Italian Street Food Glasgow,4,Super quick service and a decent lunch for the price. Didn’t realized that the server was going to mix my dish (was quite excited for it unmixed) so that is something to note for next time.
Red Onion,5,"Been meaning to eat here for several years, having tried the food at a BBC Good Food exhibition. My wife's lactose intolerance was a non-issue. We had the pre-theatre fixed price menu (she had the dairy-free version, including a banana fritter). Loads of choice, delicious food, and the service was terrific. The chef even dropped by our table to say hello. Next time we are visiting Glasgow we will definitely be back"
Red Onion,4,"A very cute place. They closed their full menu earlier than their hours indicated. We were able to order from apps and salads. The food was pretty good. It was all cooked well and served prettily. Bathrooms were clean. Service was minimal and mostly forgot us. I couldn't make eye contact with a server to save my life, so it was a pretty thirsty meal for me. Mostly just enjoyed the ambiance. I'd head somewhere else if I was choosing again."
Red Onion,5,Beautiful restaurant. The food is absolutely delicious and it's a lovely atmosphere. Really great service even when busy.
Red Onion,5,"Food superb, one of the best gluten free / coeliac friendly menu options I seen
Staff were lovely &friendly and very attentive but not over bearing so
We would  definitely revisit next time we are in Glasgow"
Red Onion,4,"A lovely small restaurant tucked away on a quiet street close to the city centre. I had lunch with friends and we all enjoyed our food. The waitress went out of her way to accommodate what we wanted, which was a bit different to the usual order of courses. They have a good selection of wines by the glass   and wine to suit all budgets. We won't leave it so long until we go back again."
La Lanterna,3,"Went for a valentine's night dinner, and despite the high praises I have heard about this restaurant, the experience was pretty lackluster. The dinner service was restricted to their set menu for Valentine's day and one could opt for a 2 course meal for 27.50 each or 3 course for 35 each.
My partner ordered a mains and a dessert sharing platter, and I went for a prawn starter and mains. The menu did not state that if you share the dessert platter it will cost extra and after we were reassured by the service staff that it wont be charged separately, when it came down to the billing time, there was an extra 7.5 quid added on top of our 27.50 each. There was also an added service charge, automatically added on top of that, both seems disingenuous to me. I don't mind paying service fee and having worked in the hospitality industry I will gladly hand tips to servers, but this was not acceptable. The extra charge for sharing dessert platter makes no sense, 'cos essentially my partner paid 35 quid for a bowl of pasta and 4 shot glasses worth of desserts.
We were told that the server did not know and she explained it to us incorrectly that it would be included in the price, and only after asking for clarification was one given to us. She also quickly went on to say that she would be happy to take off the service fee, as if doing us a favor while admitting to the fact that she gave us misinformation while taking the order. The whole situation left a bitter after taste, although the main course pasta was pretty good. The dessert platter portion wise was very disappointing especially considering the extra charge.
Food was decent, I liked my risotto but the whole billing experience did not leave me with a positive impression of the place."
La Lanterna,4,"My wife and I had chicken and mushroom risotto, lasagna, and calamari for a starter. The risotto and calamari were great. The lasagna was good, too, but the sauce perhaps a bit burnt, giving the lasagna a smokie taste. The servers were attentive even with the large number of guests and the atmosphere cozy."
