name,rating,text
La Lanterna,5,"My partner and I visited here after seeing rave reviews online. For starters, we shared a ""Fritura Mista"" which is a mix of calamari, king prawns, white bait, and courgette served with a garlic mayo dip. It was flawless. Quality seafood, seasoned perfectly and so fresh.

For our mains, I had crab ravioli in a lobster claw meat sauce. My partner had a seafood risotto. Again, the seafood in both were of a very high standard, fresh, and both were seasoned to perfection.

For dessert, I had ""passione cioccolato"" - an award winning New York style chocolate brownie with vanilla ice cream, which was fantastic.

Overall, we couldn't have been much more impressed with the experience. Staff were friendly and attentive, the service was prompt, and the food was outstanding. It's the best Italian restaurant we've been to and we will definitely be back"
La Lanterna,5,"what truly sets this restaurant apart is its attention to detail, particularly in its use of mirrors. Mirrors line the walls, reflecting the soft glow of candlelight and creating an atmosphere of intimacy and sophistication. It's like dining in a fairytale palace, where every corner holds a new surprise and every glance in the mirror reveals another layer of beauty.

But it's not just about aesthetics; the mirrors also serve a practical purpose. They make the space feel larger and more open, creating the illusion of endless possibilities. And let's not forget about the practical benefits of mirrors in a restaurant setting—they help guests feel more comfortable and confident, allowing them to check their appearance discreetly without interrupting the flow of conversation.

I even wrote a short poem because I was so inspired!

In mirrors' silvered sheen, reflections dance,
A symphony of images, a fleeting glance.
They capture moments, both joy and sorrow,
Echoes of yesterday, hopes for tomorrow.

In mirrored depths, secrets lie concealed,
Whispers of truths, yet to be revealed.
They reflect the soul, in its purest form,
A window to the heart, in the quiet storm.

In mirrors, we find beauty's embrace,
A reflection of grace, in every face.
They magnify dreams, and fears they betray,
In the mirror's gaze, we find our way.

So cherish the mirrors, both old and new,
For within their glass, lies a world anew.
In their silent depths, we find our truth,
Mirrors, oh mirrors, eternal youth.

Absolutely Lavish 🫶🏻🫶🏻🫶🏻"
La Lanterna,4,"My wife and I had chicken and mushroom risotto, lasagna, and calamari for a starter. The risotto and calamari were great. The lasagna was good, too, but the sauce perhaps a bit burnt, giving the lasagna a smokie taste. The servers were attentive even with the large number of guests and the atmosphere cozy."
La Lanterna,5,"Wonderful place.
Excellent food. Great service.,
Special shot out for the Mussels, which we had a shared starter.
The Spaghetti Arragosta was very good."
Piccolo Mondo,5,"The food are amazing! And the service is super!!! Special thanks to the Chinese lady in the restaurant for excellent service, also the gentleman who helped me with the wine! The service is just amazing!"
Piccolo Mondo,5,"£14.5 for 2 course. I chose main and dessert.   I ordered cheese cake . It is too creamy and not much cheese taste. A bit disappointed.

2nd visited for dinner on 28Dec 2023.
We chose the Pre-theatre Mena. We ordered starter and main course. Everything is good. I like the prawn cocktail and calamari fritti."
Piccolo Mondo,5,"We had such a lovely lunch...

The food was great. I liked the decor.  The toilets  are impeccable..

Frankly, I can cook at home. When I go out, I want good food...of course....but I really want to feel welcome. For me, the  sense of hospitality is extremely  important.
So, I want to be greeted, seated, and well- served. And that's  exactly  what happened...

The Staff are lovely...professional..and we thoroughly  enjoyed our meal."
Piccolo Mondo,5,Absolutely fantastic place food is delicious and staff are pleasant and friendly
Piccolo Mondo,4,"Very busy, very good food. Good attention and staff helpful and managed very well though busy. Short walk from Glasgow city centre, and convenient for rail and bus. Also do a great lunchtime deal. Very popular. Award winning restaurant over many years. Make sure you book for the evening."
Chaophraya,5,"I really enjoyed a fantastic meal here with excellent food of high quality. We ordered the set menu which was £43 per person. We got a very good mixture of starters, three main meals and rice, followed by a chocolate mousse for dessert.  The food was very very tasty. The building and restaurant area were exquisitely decorated all Thai themed."
Chaophraya,5,"This was my first time here.  The food was great, the atmosphere was relaxed, all the staff were nice. Will be visiting again.  We went for the 3 coarse lunch menu. With a couple of add on's prawn crackers and 2 egg fried rice to accompany our main dishes and 2 large wines we paid £84 for 2 people."
Chaophraya,5,"My first time here after hearing so much about it.
Out with friends after work and dined on the early evening menu. Chicken satay to start was a large fulfilling portion followed by spicy beef salad.
The salad had a warmth and slight kick to it, but simply delicious.
Cannot wait to return again!"
Chaophraya,5,"We stumbled upon Chaophraya while exploring Glasgow. It stands out as a gastronomic gem, offering the tastiest and most flavourful dishes we've ever had.

The authentic decor and vibes added an extra layer of enjoyment, creating an immersive experience that transported us to the heart of Asia. The genuine atmosphere complemented the outstanding culinary offerings.

Highly recommend for anyone seeking an unparalleled Asian dining experience that combines exceptional flavours with authentic ambiance."
Chaophraya,4,"The entrance and interior decor of the restaurant are quite splendid, creating a fantastic ambiance. Booking a table in advance over the phone is very convenient. The flavor of the dishes is comparable to Ting Thai in the West End, but the prices are 2-3 times higher. This Thai restaurant in Glasgow is the only one offering Mongo Sticky Rice with Coconut Milk and Pineapple Rice, adding a unique touch. Lamb curry was average, and the portion sizes are rather small. A service charge of 12.5% is applied, which falls in the mid-range. The staff is reasonably friendly."
The Hug and Pint,4,"Was here to hear Gasper Nail who is from Malawi with a group of friends great little venue, not sure what his instrument was, he was joined for some of the time by his manager on guitar"
The Hug and Pint,5,"One of the great small venues and places to eat in Glasgow. Good selection of beers, I love that they have a tiny menu of great food that they change, when we were there we had chickpea curry with jasmine rice, daal and potato bits. All of it was really top rate!"
The Hug and Pint,5,"Was in at the weekend for a gig. And must say I was very happy with the place, being Coeliac I liked that they have a range of gluten free food and drink. I even talked to the chef, kitchen is adjacent to the bar, and he and the rest of the staff seemed full understand food allergens.

Will be back"
The Hug and Pint,5,"**Edit** Staff have changed over the past year and now they have a new menu. Good but overpriced for what it is. After learning how music acts are treated in this venue- £50 between a whole band and charged for having a merch table - Im less inclined..

Love this place! Really unique vegan asian tapas-style grub - be an adventurous eater when you come here and you won’t be disappointed!"
The Hug and Pint,2,"Nice enough place that was decorated well. The bar staff were nice but I felt they could have been a bit more friendlier, but they weren't unpleasant at all. We didn't order food as we were there for a gig but I noticed that in the open kitchen the chef was heating up portions of food in the microwave before it was presented to the table. Nobody that was eating seemed to mind but I just thought if I was going for a meal I would prefer for it to be freshly cooked. The drinks were very expensive and I was a bit shocked at the price. The downstairs venue was good for the gig but I could imagine it would be very cramped if sold out. They had painted the door and some wooden boxing around the room. It did have signs saying wet paint but it was hard to avoid and the girlfriend ended up with paint on her jeans. Great gig but I wouldn't go back and definitely not for food and drink."
The butterfly and the pig,4,"Decided on The Butterfly and the Pig for Sunday lunch because it looked interesting. Service was pleasant with Lauren but even BETTER when she handed us off to another server who had an amazing sense of humor, sadly didn't get her name.
Mushroom fritters shouldn't be missed! Perfectly crisp and outstanding flavor! Love the tiny bit of spice that develops as you enjoy the bite.
Sunday roast with sirloin wasn't hot, just barely warm even cold in places of dish, but still yummy with horseradish. The accompanying carrots were OUTSTANDING! Steak pie was beautiful and perfectly tender, order with mash, you won't  be disappointed!
If you're not from the UK, make note, if you want to dine in the restaurant, you must make a reservation, however, you may eat in the bar area, which is just as nice."
The butterfly and the pig,4,The food was fantastic! The Colin Coley and cauliflower veggie appetizer was fantastic! The sticky toffee pudding was OK. We need a bigger plate and moist pudding. We also created some ambience by lighting our candle. The steak pie looks delicious. My partner and his friend said it was good. We will return!
The butterfly and the pig,5,"Lovely wee place with loads of mismatched tea-sets and teapots! Very cosy and the food was great. You could order the Afternoon Tea (which was NOT expensive for an afternoon tea; I was expecting to pay almost double before I saw the menu) or you could get regular breakfast food, like a really nice Eggs Benedict or French Toast. These were all delicious according to the group I was with! Would definitely recommend, especially if you'd like to bring someone for a nice Afternoon Tea and chat!"
The butterfly and the pig,4,"I have visited twice now for the Sunday roast. The space has an interesting aesthetic, with different vibes at each part of it, so I highly recommend you book online beforehand, as this gets you a seat at the prettiest tables, behind the curtain, with freshly ironed white tablecloths and candle holders. The food is quite tasty, we tried the tomato soup, the roasted vegetables, the Sunday roast and the meat pie. However, one star is redacted because the meat pie came in cookware with peeling ceramic coating, which can potentially be hazardous for health and not something I wanted to worry about on a Sunday (or any other day)."
The butterfly and the pig,3,"Food was okay, as the steak which we ordered medium rare came out as well done, while there was a wee bit too much salt on the risotto. The former was rectified with a replacement steak, and not being charged for it (totally surprised). Happy with the recovery by the team, so +1 ⭐ to the team.

Honestly felt that the waitress was condescending when we asked to take the food orders after the drinks came. She said ""There are other tables that we are waiting to take orders first, but we can take yours"". Honestly an unnecessary comment if you aren't interested in taking our order. Totally could sense her unhappiness in being asked to take an order after that.

Surprisingly quiet on a Fri night!"
Santa Lucia Merchant City Glasgow,5,"Wow! Bustling atmosphere, amazing and attentive staff, great choice of menu and food was the best we have had in a long time. We have been to Naples, we know how good the pizzas are there and I must say Santa Lucia catapulted us back there with their authentic food! I heard great things and my expectations were high...Santa Lucia did not disappoint! A truly wonderful evening with my family to celebrate my birthday and we can't wait to come back. Thank you team Santa Lucia! X"
Santa Lucia Merchant City Glasgow,5,"Gorgeous place! The food, service, and atmosphere were a 10/10. The staff were the friendliest and most welcoming I've experienced in a long time. The food was so delicious, comforting, and full of flavour! This would be our regular if we lived in Glasgow! We will be back!"
Santa Lucia Merchant City Glasgow,5,"It was our first visit to Santa Lucia Merchant City and definitely won't be our last! The food was incredible! Everyone enjoyed every dish from starters, pastas, pizzas and desserts. The service was very friendly and attentive and the atmosphere is really lovely. We had a great dinner thank you!"
Santa Lucia Merchant City Glasgow,5,"Visited Santa Lucia for the first time this Saturday evening. The restaurant is welcoming and looks great both inside and out. We were greeted by very friendly and professional staff when we arrived and seated promptly. The service was excellent all night - fast, attentive and friendly. Special mention to our server Keira who was lovely and checked in regularly for drinks and to check if the food was all ok.

Moving on to the food, it was some of the best Italian food we have had in a long time in Glasgow. We shared some starters, mains and desserts. Everything was great and you could tell each dish had been thought through. The menu is not huge, but there is enough of a selection that there is something for everyone.

Can't wait to return and highly recommend people go and try here if you have not already - you won't be disappointed."
Santa Lucia Merchant City Glasgow,5,"Ok has to be said absolutely lovely setting in Santa Lucia the decor is beautiful bright and airy fantastic reception as we walked in from the head waiter very attentive staff but haven’t got to the good part as yet the food
We had muscles and lentil soup followed by the sea bass and chicken milenese all very fresh ingredients and flavours were on point
We were served by Paulina very helpful staff member and fantastic mannerisms
We’d highly recommend going and trying this little gem for yourselves
Looking forward to another visit very soon
Thanks
Santa Lucia"
Gaucho Glasgow,5,"We had the most amazing meal and afternoon at Gaucho if I could give 10 stars I would!  Took my mum here for her birthday and honestly could not fault a thing.  The food was just fabulous. Everything was so fresh and tasty. The Sea Bass Ceviche is a must try! I've had Trout Ceviche before but Gaucho's Sea Bass Ceviche is on another level! Absolutely delicious. Service was also exceptional. The staff are so welcoming and can't do enough for you. The management team, Ryan and Anton, ensured that my mum had a lovely birthday dining experience. As a wee special touch the chef decorated my mum's dessert with a happy birthday message which was so thoughtful and a lovely birthday surprise for her. The girl who served our table, I think her name was Olivia, also provided a 5 star service.  The actual restaurant itself is just beautiful. It is immaculate and has a really sophisticated but chilled vibe that you just can't help feeling relaxed in.  We absolutely can't wait to go back and the fact that it's dog friendly I will maybe be bringing my wee furry dog pal next time! 😄 Thank you so much to all the team at Gaucho for a wonderful afternoon you really do provide a friendly and first class city centre dining experience! ❤️"
Gaucho Glasgow,5,"All 5 of us had a wonderful dining experience tonight.
All the staff were exceptional but a special shout out for Olivia, who did most of the service for our table.
The food was exceptional and all staff well briefed on the menu options."
Gaucho Glasgow,5,"Sunday bliss at Gaucho  🍽️  we started with some cocktails at the bar before indulging in a delightful lunch with friends. Our booth was spacious and perfect for our gathering. The steaks were cooked to perfection, tailored to our individual tastes, accompanied by a great choice of sides and sauces. One friend opted for a steak salad, which was a hit! Our waiter's wine expertise added an extra touch to the experience, guiding us to the perfect pairings. Overall, it was a fantastic day filled with great food, drinks, and company. Highly recommend!"
Gaucho Glasgow,5,"Came here for two special occasions -- birthday and anniversary -- and both meals were spectacular. The steak is among the best in Glasgow, and the appetizers and cocktails simply elevate the experience to an entirely other level. Definitely try the truffle arancini!"
Gaucho Glasgow,4,"We love meat!
So we came hear with expectations. Unfortunately, one of steaks we ordered (raw) was more like medium rare. But the service immediately reacted and gave us a 50% discount at the end. Unexpected but very positive indeed.
The interior is just amazing. High class location.
Coming from Germany, having a glass of wine for 20 pound is, say, something not very common but it was really worth it. So, listen to the recommendations you’ll get.
All in all it was a great time we had at the Gaucho. Thank you, Sam!"
The Spanish Butcher Glasgow,5,"Restaurant has a lovely interior. The food was delicious and the steak perfectly cooked. The smoked salmon starter was a bit bland and presentation was odd. The panacotta was really good though. The service was quite disappointing in comparison to the food, and not very attentive. Overall a good option for a special occasion."
The Spanish Butcher Glasgow,5,"Take their lunch set menu: street corn is amazing! However, the rump steak is just okay - good but not that surprising. Almond tart is good also they have a good red wine from Rioja.

I will come back to try other types of steak :)"
The Spanish Butcher Glasgow,5,"What a incredible experience from the moment we arrived (albeit the table wasn't ready but that's ok)
I believe our server was Stefano, this guy needs a raise! He had so much knowledge of the menu from the steaks and the flavours, sides, sauces and how the bone marrow is cooked.

He went above and beyond.
The steak for our party of 4 (one had a burger but was equally very happy with it!) Was cooked to perfection and how we asked for it.
Bone marrow for me was a let down, underwhelming but that's a personal preference as I'm not sure what flavour I expected.
Otherwise I highly recommend this place for a good steak and truffle fries.

Perhaps offer truffle fries with the burger too though? Think they miss out with the skinny fries instead!
Thank you Stefano for such a pleasant experience, just wish the tip went directly to him!

Pictured is the bone marrow and scotch fillet. Others had the galacian which they said was well worth the money."
The Spanish Butcher Glasgow,5,"Great little restaurant and bar. We only stayed for a couple of cocktails and some oysters (which were top notch), but all the food looked incredible. Staff were very friendly as well.

The old fashioned with Pedro Ximénez sherry was incredible.

Can't wait to come back and try the food next time."
The Spanish Butcher Glasgow,5,"The food was absolutely amazing and I will definitely be returning soon. If you're looking for outstanding food and impeccable service, this is the place to go."
The Finnieston,5,Stunning experience from start to finish - attentive waiting staff. Incredible oysters and lobster. Wine list was amazing - do you need anything else in life? ;)
The Finnieston,5,"Great quality good portions and dog friendly what more could you ask for??

In case you do bring your dog, the rat traps are humane. Which can make them rather tasty for your dog should they go hunting under your chairs"
The Finnieston,5,"Had a wonderful birthday meal. First time trying lobster, and loved it. Oysters were perfect too.
Lovely staff and cosy atmosphere."
The Finnieston,5,We had an amazing lunch. I had the best fish and chips I’ve ever had. Seriously. Huge portion of fish perfectly fried. Nice crunchy but light batter. The chips were amazing. My wife had a selection of their starters and all were excellent.
The Finnieston,4,"Last minute walk in with friends . Just had a few drinks and some delicious chips.
Service  from host to waitress was tremendous.  No faults and area outside with heaters was very pleasant.
Food on the next table looked delicious so will be back to try a meal.
Well done to the hard-working staff  - not easy in hospitality at the moment 👍"
La Vita,4,"Food was an authentic. I love it. I ordered spaghetti carbonara, calamari fried, and gelatos. But the only thing need to be improved is the staffs were not nice as they should be, no smiling, ask frequently for keep dish back even the food did not empty."
La Vita,5,"I've been going to La Vita for years, and I still absolutely love it. The restaurant is in a brilliant location overlooking George Sq, the food as always is great! The only letdown (this visit only) was that the server wasn't very personal and didn't look interested at all. It might have been an off day, but that's the first time this has happened. The maître d' on arrival was very welcoming. He was happy to have a little chat with before we got to our table. I'd happily go back anytime"
La Vita,4,"Italian food with lots of options.
Got the garlic bread for starter but they’re a bit burnt but still nice, also got calamari, which wasn’t fried enough for our liking, the haggis arancini didn’t have much flavour.

The tagliatelle calabrese is very nice lots of sauce and sausage, very flavourful! I really recommend this! My friend had the Quattro stagioni which she found alright. I love how you can get half pasta here, very accommodating.

For dessert I had the chocolate covered strawberry tart. The tart is quite dense, is massive portion, I had a lot of whip cream in the middle. My friend got the cheese cake which looking amazing but she found it too sweet.

Tried the festive cocktail merry kiss mas, it was very sweet, if you have a sweet tooth it’s be perfect for you. The clausmopolitan is nice. I love the cocktail menu here, you have so many options to choose from.

The menu is big with good varieties. There’s plenty of seatings but not much leg room upstairs, the corridors are narrow, the decor is very festive, Craig who served us is great!"
La Vita,5,"Food was amazing. Location is perfect. Atmosphere is cozy.
Authentic Italian food."
La Vita,5,"A very warm and cosy environment. I went on Monday evening about 9pm, it was fairly busy. Staff were friendly and happy to help, the service was quick.

The mussels in white wine and cream were absolutely fantastic, and the inferno pizza was also brilliant. Will definitely be visiting again!"
Ralph & Finns,2,"Came here for lunch as a party of 3
One of our party ordered from the set menu
Myself and another person in the party ordered from the main menu
The other party members had the parfait for starter which they both liked
Myself I ordered the scallops unfortunately my scallops were over cooked I went with a safe option being the Camembert which was nice
However none of us enjoyed the mains one being beef ragu from the set menu
Again myself and another party member ordered from the main menu one being the double cheeseburger which was overcooked and again myself I had the lamb rolled shoulder which was tough
The staff were friendly and eager to resolve our issues
Sadly I do believe in first impressions and won’t be back"
Ralph & Finns,5,Lovely atmosphere. The burgers were delicious. The mash was star of the show though. Prices justified. Good date night location.
Ralph & Finns,5,"Lovely restaurant, spotlessly clean with an excellent staff. Went on a voucher that was a Christmas present. Choices were very good and the food was excellent. Will definitely be back. The deal to me wax very good value for money and I recommend checking it out. All in excellent."
Ralph & Finns,5,"It's been on our list to try... and we really enjoyed it. We ate using the 5pm market menu (2 courses for £18). I had the cauliflower cheese and my partner had the chicken Kiev. For dessert we had sticky toffee pudding and creme brulee. Everything was really good and the service was great to be honest. Friendly, welcoming staff."
Ralph & Finns,5,"Beautiful. Food was so lovely, very flavoursome. Lovely vegetarian option.  Would highly recommend. Atmoshphere was chilled out and warm. Staff were pleasant and so attentive and friendly.
Lovely little room to have a whisky in after dinner too.
Worth a visit!!!"
Turkiye EFES Restaurant,5,Absolutely unbelievable food!! My partner and I got the sharing platter for 2 and it did not disappoint. The portion sizes are massive and this could have easily done 3-4 people but anything we left was boxed up for us by the staff who were lovely. They also have do great mocktails. We have spoke about Turkiye EFES ever since and can’t wait to come back!
Turkiye EFES Restaurant,5,"We were a party of 7 who were looking for a place to have dinner. This looked highly rated on an alternative ratings site so we gave it a shot. They accommodated us really well. Although it was busy and bustling they put together some table for us in a great spot, and brought our food in a timely manner. The portion sizes were generous and tasty. There were some vegetarian options, which sounded nice, but this is a place predominantly for meat eaters. The lampshades were an amazing colour. I thought the mains were good value £19 to £25 including rice and salad."
Turkiye EFES Restaurant,5,"Very nice restaurant. We turned up randomly and they were very accommodating finding us a table. The place was very nice and had belly dancers.

They were accommodating with allergies and helped me order as well as gave me gluten free bread with butter whilst waiting for our meal which I very much appreciated and pushed this rating to a 5.

The food was good and I’d defo recommend and would like to return again."
Turkiye EFES Restaurant,5,"Such a great place to enjoy delicious traditional Turkish food. Fantastic service, large menu, lots of favourites! Despite being very popular, atmosphere is not too loud. Large portions, shareable plates, plenty of extras. 100% recommend if you can't get to Turkiye for dinner 😉"
Turkiye EFES Restaurant,5,"Everything was outstanding from start to finish. Definitely the best restaurant I’ve been to in 2023, and I have been to A LOT! The sharing platters are a must, although on the pricier side it is well worth it for the quality and substantial portion sizes."
Alston Bar & Beef,5,"Often overlooked due to its somewhat unusual Central Station location, it’s also underrated. There aren’t many great steak restaurants in Glasgow and Alston is certainly up there with the best.

A somewhat quirky entrance leads you to a subterranean cellar venue with arches, marble and monochrome accents. Reminds me of a luxurious NY hotel or vintage gin bar.

Arriving on a damp, dull and thoroughly dreich Sunday we took advantage of the fairly priced set menu (2 courses £25 / 3 courses £30) and were not disappointed.

Portion size was ample and the beef was tender and rich. Vegetables all cooked perfectly and a decadent gravy pulling it all together and warming ones metaphorical cockles.

Desserts were beautifully plated and rounded off a comfortable, competent meal. Having been before and had some fantastic steak (et vino) I can heartily recommend."
Alston Bar & Beef,5,"This place is fantastic. Amazing roasts, great beers and the music was good too. Would very highly recommend."
Alston Bar & Beef,5,What a gorgeous quirky restaurant... A little hard to find as its in the entrance of the train station but the food was amazing... Loved the menu and the staff were very friendly and helpful when I asked them about the unusual cheese with figs on the starter menu... The chef actually brought us a big chunk of it with crackers to take home... So lovely and we'll be back 😊
Alston Bar & Beef,3,"Service was painfully slow. Our food took one hour to arrive. The restaurant was half empty. We ordered the chateaubriand to share. It was good, but not excellent. The portion of chips was tiny. Onion rings and scallops were excellent. The peppercorn sauce was like gravy from cat food."
Alston Bar & Beef,4,"Had the set menu, haggis croquettes lacking flavour. Ordered the d-rump medium rare, it was overcooked but the sauce and the chips are very good. Ganache as dessert is very good."
iasg,1,"RUDE. RUDE. RUDE bar staff and bartender. Friend came from Ireland so took her to a ""top"" hotel with a lovely bar... and that's where it stopped.
Bartender didn't even crack a smile. Was indifferent and bored. Wouldn't make the drink we wanted. Reluctantly made the drinks on the menu, which cost 14 quid each.
Bad experience and horrible service!"
iasg,5,"Celebrated my graduation here with my family and close friends. The staff were extremely friendly and helpful, the food was delicious and they even gave us a complimentary glass of Prosecco each for the special occasion! Would definitely come back and recommend eating here."
iasg,4,We had booked a 2 course champagne lunch (to use a voucher) only to be told they only served brunch on a Sunday - this was not made clear when I booked. One of the party was vegetarian (advised at the time of booking) and very little choice on the brunch menu for vegetarians although they did adapt a couple of dishes. Not sure we got the value of the voucher due to 'brunch type' dishes - poor dessert selection - again because this was a brunch menu and not a lunch menu
iasg,4,"My partner took us here for our Anniversary dinner, it’s beautiful inside. I ordered the soup as a starter which was fine, nothing special in my opinion. The burger was lovely but don’t think it’s worth the £15. Chocolate mousse was very nice. Staff were lovely, gave us both a glass of free champagne as it was a special occasion. Overall it was a lovely restaurant, maybe a little overpriced for some items on the menu but wasn’t too crazy."
iasg,4,"All staff following new guidelines, masks worn all the time, hand sanitizer everywhere and social distancing in force. Staff also prompted other diners to follow the rules...

Food was good, menu simple but well executed. Fish and chips were good. Small plates were interesting - chicken terrine was lovely and a generous salmon starter went down well.

Cocktails were good, staff happy to go off menu as well. Service was great as usual, happy to recommend"
Mharsanta - Scottish Restaurant & Bar,4,"I recently dined at this restaurant and had a truly phenomenal experience. The food was absolutely amazing, with flavors that danced on the palate and left me wanting more. We ordered two steaks, one medium rare and the other medium, but there was a slight mix-up as one came out rare and the other medium. Despite this minor hiccup, everything else about the meal was impeccable.

The atmosphere of the restaurant is simply stunning, creating a perfect backdrop for a delightful evening out. It strikes the right balance between elegance and comfort, making it an ideal spot for both casual and special occasions.

What really elevated our experience was the waiting staff. They were very nice, kind, and incredibly accommodating. Their attentive service made us feel welcomed and well cared for throughout our meal.

Overall, our dining experience was excellent, and I would highly recommend this restaurant to anyone looking for superb food and a wonderful atmosphere. The staff's professionalism and the overall ambiance are sure to make any visit memorable."
Mharsanta - Scottish Restaurant & Bar,5,"This was always on my to do list and finally was able to pop in at the weekend. Great selection of Scottish food lots of locally sourced ingredients. Best Cullen skink I’ve had to date. Price wise really good they also to a set menu for 1, 2 or 3 courses which was greatly priced I think £17.95 for 2 course and £22.95 for 3? Service was great too everyone was really attentive and friendly."
Mharsanta - Scottish Restaurant & Bar,5,"Had dinner in the Mharsanta and wasn't disappointed.
Great atmosphere in the spacious restaurant. Lovely service from enthusiastic staff.
The food was delicious and ample portions and the Tennents lager was a piece of art.
Really enjoyed our evening meal at Mharsanta."
Mharsanta - Scottish Restaurant & Bar,5,"Amazing service by Abby! Our first time in Glasgow, came across this local place as  the best Scottish restaurant in GLA. The food was delicious! Haggis pakora, black pudding scotch, beef pie and barbecue chicken were all outstanding! 25% off the menu on February too so even more enticing! Will come back!"
Mharsanta - Scottish Restaurant & Bar,5,"Best steak and sausage pie, great portion and very filling! Service was quick and steady with not long waiting time. Would highly recommend coming here for some food if you are visiting Glasgow."
Brel,4,"Food was barely OK, not impressive, as average as it can be. Service was nice and efficient.
Their location within Ashton lane, the nice garden & indoor service area are the highlight here I would say, very cozy and welcoming loved my table and they are dogs friendly."
Brel,4,"Gorgeous interior giving off a European pub and beer garden vibe, with indoor and outdoor seating. The interior was cozy. We went on Tuesday and it was a fondue and raclette night! Was fun to self-prep the cheese. The fondue was okay to share between 2 people. It was a good experience but the platter was quite basic. The service was average, very friendly but I think they were a bit stretched in staffing."
Brel,5,"Went to Brel for a birthday meal and had a great time. Seated in the terrace and although the weather was not the best the heaters, food & atmosphere made up for this. Kids loved it and Coco had a great time as well."
Brel,3,"Bring blankets, but not your appetite! Dined here for the new Sunday roast for two, but literally had to ask the server if another plate was coming. The temp inside was Baltic, but they did provide blankets -- and the fondue gravy also provided have warmth. The portion was small, and the meat cool, and it tasted like the potatoes had been cooked from frozen."
Brel,5,Went here on st Patrick’s day. Was pleasantly surprised we could use our it is on voucher this day. Loved the food. The staff were very helpful and the value for money was fantastic. Something really different for us and we really enjoyed it. Would recommend and return for sure.
111 by Modou,4,"Enjoyed the 5 course ""Total Trust"" menu, excellent food and value at £25. Couple of small points, coffee came before dessert and no teaspoon with coffee, slightly nippy waitress when asked for teaspoon and dessert. Was overcharged by £30 on bill (Inspire instead of Trust), sorted out okay. Rest of staff were really nice. Would recommend."
111 by Modou,5,Loved it. Did a 10 course tasting menu and guessed the dishes too. I would say im a BIT picky but i LOVED 9 out of 10 of the dishes (i just hate mince pies!) Would have personally liked to have each course served faster. Definitely recommend. Something different.
111 by Modou,5,We went for the total trust menu (£25 on a sunday) for 5 courses which you dont know in advance. The food was brilliant the service was brilliant. We will be back for sure.
111 by Modou,5,Very well presented and tasty dishes. And with the 10-course menu for £30pp you simply can't go wrong! Staff is always friendly and helpful too.
111 by Modou,5,"Finlay, who attended us is so friendly, knowledgeable. He has provided exceptional service. The foods have always been fabulous. I always love Modou's creative menu. The attention to details and used of ingredients always surprise me. I have always know I will enjoy the food, the hospitality yesterday was first class."
Turtle Bay Glasgow,5,"My husband and I went here for the first time today. We arrived on time and were seated immediately. The red haired male server was very friendly and fun. Our server Dylan took over and took our drinks and lunch order.he did advise there might be a little wait for drinks as they were so busy. The place was jumping and had a bit of a party atmosphere - which was great at 2pm. The food was delicious, as were the cocktails. Everything was presented beautifully.  The staff were just lovely. Dylan was very attentive and helpful, as was the female with dark hair and glasses (sorry, didn't know the others names) we can't wait to come back"
Turtle Bay Glasgow,5,"We visited Turtle Bay on a quiet Wednesday afternoon. Somehow, despite there being few people around the place still managed to maintain a colorful, vibrant atmosphere. The decor really lends that West Indian feel, as do the sweet Reggae beats playing in the background.

The staff were friendly and attentive. Laura, our server was particularly nice... Top marks!

Food wise I wasn't sure what to expect as I've never tried Carribbean cuisine before. I was, it must be said, very impressed. My partner and I shared sweetcorn fritters and crispy squid for starters. For our mains I tried the Shack Stack burger, whilst the missus had the Kingston chicken with Mac and cheese... The food was dynamite! Couldn't recommend it any more.

If you're in the city and looking for some top grub come to Turtle Bay... You won't be disappointed."
Turtle Bay Glasgow,4,"Went here for a boozy brunch, which includes 5 cocktails and some food. The cocktails were amazing and stronger than we expected them to be as we thought they would mainly be fruit juice. The portions for the food were quite small but I think that was just because we had a restricted menu as part of the boozy brunch. Servers were very attentive and made sure we got our cocktails just as we were finishing the precious one. Overall the brunch and the cocktails are definitely worth the money and I will probably go back just for the cocktails."
Turtle Bay Glasgow,4,"Lovely food, friendly service, fun place!! It's a great addition to town and a vibrant venue to try something a little different with Caribbean flavours. I wasn't too impressed with the cocktails I tried but at least there are a lot of them and reasonable prices! I would definitely go back and try more food as I really liked it. The curries were great and the sweetcorn fritters are a must!"
Turtle Bay Glasgow,4,"The ambience is great. Food is delicious. Service is good. Just make sure you book a table in advance.
Although we didn't have a booking but the staff accommodated us. 😊"
Bar + Block Steakhouse Glasgow,4,"Have walked past this place many times and always wanted to try it. Took the chance this week and was not disappointed. From arrival friendly staff, although a feeling of 'chaos reigning'. Shown to our table, menus provided.  Took a bit of time to get orders given for drinks and then too have them delivered, but not in a hurry, so there no real issue. Food ordered and again delivered in fairly good time.

The quality of the food was first rate, but that is what I would expect, ur paying a premium.

Food issues. So I ordered a medium rate rib eye steak and got a steak that was one half medium rare, one half medium, but not much of an issue. As an extra ordered surf and turf, prawns option. Expected more than two prawns for the price.

So in all content, but felt a little ripped off.  You pay for everything as an extra.  Meat and chips included, but everything else (sauce/S&T) is extra. And when you are paying a premium, this seems a little over the top.

I enjoyed my visit and would happily go back but not at the price they wanted."
